         500
   287  53.2899971   413  51.8400002   143  50.4099998    80  49.0000000
   165  47.6100006   133  46.2399979   272  44.8899994   277  43.5599976
    11  42.2500000    74  40.9599991    52  39.6899986   307  38.4399986
   203  37.2099991   451  36.0000000   471  34.8099976    78  33.6399994
   468  32.4899979    68  31.3599987   186  30.2500000   161  29.1599998
   357  28.0900002   365  27.0399990   189  26.0100002   414  25.0000000
   477  24.0100002   154  23.0399990   290  22.0900002   117  21.1599998
   422  20.2500000   129  19.3599987   420  18.4899998   269  17.6399994
   311  16.8099995   245  16.0000000   142  15.2100000   118  14.4399996
   326  13.6899996   304  12.9600000   199  12.2500000   424  11.5599995
   319  10.8899994   129  10.2399998   179   9.6099997   281   9.0000000
    61   8.4099998   489   7.8399997   192   7.2900000   360   6.7599998
   179   6.2500000   455   5.7599998   272   5.2900000   480   4.8399997
   465   4.4099998   317   4.0000000   148   3.6099999    87   3.2400000
   421   2.8899999   309   2.5599999   353   2.2500000   121   1.9599999
   399   1.6899999   196   1.4399999    55   1.2099999   377   1.0000000
    15   0.8100000   350   0.6400000   263   0.4900000   376   0.3600000
   324   0.2500000   436   0.1600000   415   0.0900000   479   0.0400000
   111   0.0100000   290   0.0000000   495   0.0100000   420   0.0400000
    87   0.0900000   355   0.1600000   151   0.2500000    13   0.3600000
   458   0.4900000   344   0.6400000   378   0.8100000   466   1.0000000
    28   1.2099999   249   1.4399999    30   1.6899999    86   1.9599999
   344   2.2500000   153   2.5599999   368   2.8899999   376   3.2400000
   198   3.6099999    44   4.0000000    24   4.4099998   390   4.8399997
   340   5.2900000   156   5.7599998   261   6.2500000   253   6.7599998
   219   7.2900000   294   7.8399997   149   8.4099998   147   9.0000000
    37   9.6099997   487  10.2399998   364  10.8899994   379  11.5599995
   155  12.2500000   123  12.9600000   128  13.6899996   309  14.4399996
   469  15.2100000   496  16.0000000   112  16.8099995   474  17.6399994
   424  18.4899998   350  19.3599987   277  20.2500000   221  21.1599998
   125  22.0900002   449  23.0399990    73  24.0100002   217  25.0000000
   229  26.0100002   155  27.0399990   240  28.0900002   345  29.1599998
   405  30.2500000   196  31.3599987   147  32.4899979   288  33.6399994
   363  34.8099976    71  36.0000000   167  37.2099991    80  38.4399986
   267  39.6899986   362  40.9599991   114  42.2500000   100  43.5599976
   486  44.8899994   497  46.2399979    41  47.6100006   125  49.0000000
   108  50.4099998    98  51.8400002   425  53.2899971    22  54.7599983
   432  56.2500000    34  57.7599983   214  59.2899971    69  60.8400002
    60  62.4099998   153  64.0000000   307  65.6100006   332  67.2399979
   448  68.8899994   377  70.5599976   315  72.2500000   110  73.9599991
   242  75.6899948   308  77.4399948   494  79.2099991   280  81.0000000
   185  82.8099976   169  84.6399994   373  86.4899979   285  88.3600006
   228  90.2500000   324  92.1599960   342  94.0899963    85  96.0400009
   137  98.0099945   220 100.0000000   229 102.0099945   198 104.0400009
   344 106.0899963   149 108.1599960   103 110.2500000    96 112.3600006
   209 114.4899979   345 116.6399994    70 118.8099976    72 121.0000000
   331 123.2099991   288 125.4399948   387 127.6899948   388 129.9599915
   383 132.2500000   438 134.5599976    50 136.8899994   167 139.2399902
   323 141.6100006    66 144.0000000   404 146.4100037   271 148.8399963
   133 151.2899933   229 153.7599945   255 156.2500000   252 158.7599945
   481 161.2899933   275 163.8399963    95 166.4100037   101 169.0000000
   124 171.6100006   485 174.2399902   388 176.8899994   136 179.5599976
   248 182.2500000   199 184.9599915   307 187.6900024    43 190.4400024
   369 193.2099915   431 196.0000000   171 198.8099976   347 201.6399994
   321 204.4899902    43 207.3600006   354 210.2500000   296 213.1599884
   116 216.0899963    38 219.0399933   162 222.0099945   457 225.0000000
   102 228.0099945   226 231.0399933   364 234.0899963    14 237.1599884
   259 240.2500000   384 243.3600006   447 246.4899902   472 249.6399994
   145 252.8099976   266 256.0000000   116 259.2099915   156 262.4400024
    71 265.6900024   171 268.9599915    77 272.2500000   425 275.5599976
   486 278.8899841   220 282.2399902   387 285.6099854   228 289.0000000
   432 292.4100037   364 295.8399963   319 299.2900085   362 302.7599792
   302 306.2500000    13 309.7599792   146 313.2899780    99 316.8399963
   474 320.4100037   266 324.0000000     5 327.6099854   226 331.2399902
   482 334.8899841   493 338.5599976   170 342.2500000   480 345.9599915
   163 349.6900024   352 353.4400024   395 357.2099915   362 361.0000000
   364 364.8099976   223 368.6399841   191 372.4899902   461 376.3599854
   374 380.2500000   213 384.1600037   109 388.0899963   365 392.0399780
   398 396.0099792   279 400.0000000   443 404.0099792   192 408.0399780
   120 412.0899963   158 416.1600037   216 420.2500000    24 424.3599854
   212 428.4899902   369 432.6399841   436 436.8099976   154 441.0000000
   422 445.2099915   408 449.4400024   203 453.6900024   432 457.9599915
   426 462.2500000   256 466.5599976   388 470.8899841   246 475.2399902
   102 479.6099854   223 484.0000000   217 488.4100037    27 492.8399963
   350 497.2899780   460 501.7599792   195 506.2500000   124 510.7599792
   183 515.2899780   499 519.8399658   331 524.4099731    90 529.0000000
   436 533.6099854   122 538.2399902    58 542.8900146   409 547.5599976
   268 552.2500000   494 556.9599609   208 561.6900024   404 566.4400024
   120 571.2099609   485 576.0000000   188 580.8099976   317 585.6400146
    68 590.4899902   384 595.3599854    51 600.2500000   276 605.1599731
   416 610.0899658   189 615.0399780   434 620.0100098   312 625.0000000
   104167.500    
